Order ID,Order Date,Product Name,Category,Sub-Category,Sales Revenue,Quantity Sold,Profit,Customer Segment,Region,State/City
CA-2023-100572,2022-02-18,Folding Chair 4-Pack,Furniture,Chairs,11956.15,2,-1195.2,Corporate,East,"Massachusetts, Boston"
CA-2025-105964,2022-02-18,Recycled Printer Paper,Office Supplies,Paper,8238.58,3,2422.77,Consumer,South,"Georgia, Atlanta"
CA-2025-106980,2022-02-18,Desk Organizer Tray,Furniture,Furnishings,5526.97,1,1105.56,Consumer,South,"Tennessee, Nashville"
CA-2025-101709,2022-02-19,Wall Clock Brushed Nickel,Furniture,Furnishings,16068.8,2,3213.76,Corporate,Central,"Illinois, Chicago"
CA-2023-103793,2022-02-19,Heavy Duty Shredder,Technology,Machines,56750.42,1,-6676.52,Consumer,South,"Tennessee, Nashville"
CA-2022-104613,2022-02-19,Photo Paper Glossy,Office Supplies,Paper,10268.76,5,3422.92,Corporate,West,"California, San Francisco"
CA-2024-105490,2022-02-19,Premium Copy Paper Letter,Office Supplies,Paper,712.97,2,102.09,Corporate,South,"Georgia, Atlanta"
CA-2022-105703,2022-02-19,Xerox WorkCentre,Technology,Copiers,253542.59,3,88740.28,Corporate,South,"Georgia, Atlanta"
CA-2025-100454,2022-02-21,Label Printer XL,Technology,Machines,141168.06,3,7058.32,Corporate,Central,"Texas, Austin"
CA-2023-101254,2022-02-21,Brother Monochrome Copier,Technology,Copiers,797693.08,5,279192.91,Consumer,West,"California, San Francisco"
CA-2025-101607,2022-02-21,Address Labels Roll,Office Supplies,Labels,1053.27,1,421.64,Consumer,East,"Massachusetts, Boston"
CA-2023-101984,2022-02-21,Heavy Duty D-Ring Binder,Office Supplies,Binders,6398.47,5,2879.27,Home Office,East,"Pennsylvania, Philadelphia"
CA-2023-102015,2022-02-21,Corner Bookshelf White,Furniture,Bookcases,69930.82,2,-1552.93,Consumer,Central,"Michigan, Detroit"
CA-2023-103421,2022-02-21,iPhone 15 Pro,Technology,Phones,124765.6,5,6931.33,Home Office,East,"Massachusetts, Boston"
CA-2023-103968,2022-02-21,LED Desk Lamp,Furniture,Furnishings,5525.31,1,1104.73,Consumer,Central,"Michigan, Detroit"
CA-2025-105551,2022-02-21,Metal Frame Bookshelf,Furniture,Bookcases,70243.73,3,5619.93,Consumer,East,"Pennsylvania, Philadelphia"
CA-2024-107988,2022-02-21,Corner Bookshelf White,Furniture,Bookcases,24060.04,1,-1981.21,Consumer,West,"California, San Francisco"
CA-2024-100291,2022-02-22,Photo Paper Glossy,Office Supplies,Paper,3872.78,9,1138.76,Consumer,West,"Oregon, Portland"
CA-2025-102685,2022-02-22,Coffee Table Modern,Furniture,Tables,170180.71,5,-85090.77,Corporate,East,"District of Columbia, Washington"
CA-2024-103097,2022-02-22,Shipping Labels Laser,Office Supplies,Labels,1965.44,4,-392.59,Consumer,West,"Oregon, Portland"
CA-2024-104936,2022-02-22,Plastic Storage Bins 6-Pack,Office Supplies,Storage,39039.88,4,5855.65,Consumer,West,"California, San Francisco"
CA-2022-105077,2022-02-22,Metal Frame Bookshelf,Furniture,Bookcases,153969.15,5,12317.2,Corporate,Central,"Texas, Houston"
CA-2024-105400,2022-02-22,Standing Desk Wood,Furniture,Tables,101638.48,3,-5082.09,Home Office,East,"Massachusetts, Boston"
CA-2023-100428,2022-02-23,Whiteboard Markers 12-Pack,Office Supplies,Art,29682.46,9,8904.24,Consumer,Central,"Texas, Houston"
CA-2024-104750,2022-02-23,Bubble Mailers Padded,Office Supplies,Envelopes,8734.92,9,2911.64,Corporate,South,"Tennessee, Nashville"
CA-2024-105076,2022-02-23,Conference Room Table,Furniture,Tables,52903.37,1,-16532.77,Corporate,Central,"Illinois, Chicago"
CA-2025-105644,2022-02-23,Noise Cancelling Headphones,Technology,Accessories,8032.74,1,502.15,Consumer,South,"Tennessee, Nashville"
CA-2025-105687,2022-02-23,Desk Organizer Tray,Furniture,Furnishings,58802.18,9,-0.0,Corporate,South,"Florida, Miami"
CA-2023-107164,2022-02-23,HP LaserJet Pro Copier,Technology,Copiers,561636.1,4,196572.22,Consumer,West,"Oregon, Portland"
CA-2022-107358,2022-02-23,Mechanical Keyboard,Technology,Accessories,9940.91,2,2485.02,Corporate,Central,"Illinois, Chicago"
CA-2025-104794,2022-02-24,Acrylic Paint Set,Office Supplies,Art,8312.45,3,2493.32,Corporate,South,"North Carolina, Charlotte"
CA-2022-106397,2022-02-24,Heavy Duty D-Ring Binder,Office Supplies,Binders,1454.16,2,654.04,Home Office,West,"California, Los Angeles"
CA-2024-100527,2022-02-25,File Folder Labels,Office Supplies,Labels,2616.16,3,1046.63,Corporate,West,"Washington, Seattle"
CA-2023-102593,2022-02-25,Executive Leather Chair,Furniture,Chairs,145738.87,5,17488.93,Consumer,Central,"Illinois, Chicago"
CA-2022-107316,2022-02-25,iPhone 15 Pro,Technology,Phones,581192.56,9,32288.66,Corporate,South,"Florida, Miami"
CA-2024-100654,2022-02-26,Mesh Task Chair,Furniture,Chairs,62752.15,2,7530.59,Consumer,East,"District of Columbia, Washington"
CA-2022-102484,2022-02-26,Microwave Oven Stainless Steel,Office Supplies,Appliances,21082.83,2,744.51,Corporate,Central,"Illinois, Chicago"
CA-2023-103496,2022-02-26,Heavy Duty D-Ring Binder,Office Supplies,Binders,1739.68,2,614.2,Corporate,East,"District of Columbia, Washington"
CA-2023-105336,2022-02-26,Noise Cancelling Headphones,Technology,Accessories,27849.82,5,1741.34,Consumer,South,"Tennessee, Nashville"
CA-2025-105732,2022-02-26,Ergonomic Office Chair,Furniture,Chairs,13985.5,1,1678.26,Corporate,West,"California, Los Angeles"
CA-2025-100401,2022-02-27,Anti-Fatigue Floor Mat,Furniture,Furnishings,16846.51,5,3368.97,Corporate,East,"New York, New York City"
CA-2023-100629,2022-02-27,Standing Desk Wood,Furniture,Tables,52232.73,3,-8705.04,Corporate,South,"North Carolina, Charlotte"
CA-2024-101638,2022-02-27,Acrylic Paint Set,Office Supplies,Art,11092.12,7,3327.47,Consumer,East,"District of Columbia, Washington"
CA-2025-102686,2022-02-27,Standard Staples Box,Office Supplies,Fasteners,2487.51,3,870.67,Home Office,East,"Massachusetts, Boston"
CA-2024-105460,2022-02-28,Colored Cardstock,Office Supplies,Paper,3111.67,4,-622.5,Consumer,Central,"Michigan, Detroit"
CA-2022-107285,2022-02-28,3-Shelf Walnut Bookcase,Furniture,Bookcases,99611.62,4,-14942.49,Corporate,West,"California, San Francisco"
CA-2022-100653,2022-03-01,Executive Leather Chair,Furniture,Chairs,27191.63,3,3262.73,Consumer,West,"California, San Francisco"
CA-2025-101777,2022-03-01,Drafting Table Adjustable,Furniture,Tables,61898.08,3,-3095.07,Home Office,Central,"Michigan, Detroit"
CA-2025-100066,2022-03-02,Nokia retro phone,Technology,Phones,137153.35,3,20573.21,Consumer,East,"Massachusetts, Boston"
CA-2024-100119,2022-03-02,Shipping Labels Laser,Office Supplies,Labels,11177.61,8,3286.8,Corporate,Central,"Michigan, Detroit"
CA-2024-104365,2022-03-02,Label Printer XL,Technology,Machines,274865.29,3,13743.14,Home Office,East,"Pennsylvania, Philadelphia"
CA-2022-104951,2022-03-02,Mesh Task Chair,Furniture,Chairs,14005.42,1,-10643.09,Consumer,East,"District of Columbia, Washington"
CA-2024-106576,2022-03-02,Mesh Task Chair,Furniture,Chairs,64135.76,5,7696.59,Consumer,Central,"Texas, Austin"
CA-2025-103497,2022-03-03,Nokia retro phone,Technology,Phones,56317.16,2,8447.74,Consumer,South,"Florida, Miami"
CA-2022-103650,2022-03-03,Corner Bookshelf White,Furniture,Bookcases,164027.92,5,-3644.53,Home Office,Central,"Michigan, Detroit"
CA-2023-101651,2022-03-04,Wall Clock Brushed Nickel,Furniture,Furnishings,12298.94,2,2460.12,Home Office,South,"Florida, Miami"
CA-2024-102350,2022-03-04,OnePlus 12,Technology,Phones,192859.63,3,28928.82,Consumer,Central,"Illinois, Chicago"
CA-2022-102788,2022-03-04,Ergonomic Office Chair,Furniture,Chairs,23587.77,2,2830.3,Consumer,South,"Florida, Miami"
CA-2024-104894,2022-03-04,Ergonomic Office Chair,Furniture,Chairs,30641.94,1,3676.9,Consumer,South,"Tennessee, Nashville"
CA-2024-106023,2022-03-04,HP LaserJet Pro Copier,Technology,Copiers,436980.89,2,152943.27,Home Office,Central,"Illinois, Chicago"
CA-2023-100754,2022-03-05,3-Shelf Walnut Bookcase,Furniture,Bookcases,241839.59,6,19347.3,Consumer,West,"Oregon, Portland"
CA-2022-102217,2022-03-05,Noise Cancelling Headphones,Technology,Accessories,2857.69,1,-204.18,Home Office,West,"Oregon, Portland"
CA-2022-105658,2022-03-05,Push Pins Assorted,Office Supplies,Fasteners,2959.78,7,1035.84,Corporate,West,"Washington, Seattle"
CA-2022-103662,2022-03-06,Drafting Table Adjustable,Furniture,Tables,51526.4,2,-16102.0,Home Office,East,"District of Columbia, Washington"
CA-2022-101462,2022-03-07,Drafting Table Adjustable,Furniture,Tables,403779.23,9,-95007.61,Corporate,West,"Washington, Seattle"
CA-2023-103172,2022-03-07,Recycled Printer Paper,Office Supplies,Paper,4498.6,5,1323.02,Consumer,East,"Pennsylvania, Philadelphia"
CA-2024-105309,2022-03-08,Acrylic Paint Set,Office Supplies,Art,8163.05,3,2449.33,Home Office,South,"Tennessee, Nashville"
CA-2023-104683,2022-03-09,Air Purifier HEPA,Office Supplies,Appliances,135360.55,7,24364.65,Consumer,West,"California, Los Angeles"
CA-2022-106266,2022-03-09,Ergonomic Office Chair,Furniture,Chairs,128532.14,5,-4536.78,Consumer,East,"New York, New York City"
CA-2022-107613,2022-03-09,Standing Desk Wood,Furniture,Tables,89972.0,3,-4498.6,Consumer,East,"District of Columbia, Washington"
CA-2025-107637,2022-03-09,Standing Desk Wood,Furniture,Tables,55699.64,1,-2785.48,Home Office,East,"New York, New York City"
CA-2023-102816,2022-03-10,HP LaserJet Pro Copier,Technology,Copiers,174962.34,3,32805.75,Home Office,West,"Washington, Seattle"
CA-2024-103372,2022-03-10,Brother Monochrome Copier,Technology,Copiers,249906.36,4,46857.65,Consumer,East,"Pennsylvania, Philadelphia"
CA-2024-104697,2022-03-10,Corner Bookshelf White,Furniture,Bookcases,135645.24,7,-113941.57,Consumer,East,"Massachusetts, Boston"
CA-2025-105761,2022-03-10,Standing Desk Wood,Furniture,Tables,36231.16,3,-11322.03,Consumer,South,"Tennessee, Nashville"
CA-2025-102966,2022-03-11,HP LaserJet Pro Copier,Technology,Copiers,205055.65,1,48248.73,Corporate,East,"District of Columbia, Washington"
CA-2023-103403,2022-03-11,Xerox WorkCentre,Technology,Copiers,111280.59,1,7948.91,Corporate,West,"California, Los Angeles"
CA-2022-103811,2022-03-11,Google Pixel 8,Technology,Phones,18940.6,1,2841.09,Consumer,South,"Tennessee, Nashville"
CA-2024-105061,2022-03-11,Air Purifier HEPA,Office Supplies,Appliances,36083.42,3,-901.38,Consumer,East,"District of Columbia, Washington"
CA-2025-101999,2022-03-12,Metal Frame Bookshelf,Furniture,Bookcases,45039.95,3,-14154.82,Corporate,South,"Florida, Miami"
CA-2024-103092,2022-03-12,Recycled Printer Paper,Office Supplies,Paper,2028.52,2,811.74,Corporate,West,"Washington, Seattle"
CA-2025-103770,2022-03-12,File Folder Labels,Office Supplies,Labels,3047.76,2,1219.27,Corporate,West,"Washington, Seattle"
CA-2022-105215,2022-03-12,5-Shelf Oak Bookcase,Furniture,Bookcases,46324.79,2,3705.95,Home Office,Central,"Michigan, Detroit"
CA-2023-106792,2022-03-12,Push Pins Assorted,Office Supplies,Fasteners,805.93,1,58.1,Corporate,West,"Oregon, Portland"
CA-2024-107852,2022-03-12,Clear View Binder,Office Supplies,Binders,10096.12,7,2163.81,Home Office,Central,"Illinois, Chicago"
CA-2025-103518,2022-03-13,Leather Laptop Sleeve,Technology,Accessories,24284.97,4,-12142.07,Corporate,West,"Oregon, Portland"
CA-2025-104494,2022-03-13,Standing Desk Wood,Furniture,Tables,27318.62,1,-1366.18,Consumer,West,"California, Los Angeles"
CA-2022-105248,2022-03-13,Heavy Duty D-Ring Binder,Office Supplies,Binders,1000.15,1,-100.43,Corporate,West,"California, San Francisco"
CA-2023-100183,2022-03-14,Noise Cancelling Headphones,Technology,Accessories,31579.84,3,5263.03,Consumer,Central,"Texas, Houston"
CA-2025-103566,2022-03-14,Xerox WorkCentre,Technology,Copiers,542487.17,6,38748.55,Consumer,West,"Washington, Seattle"
CA-2022-106092,2022-03-14,Shipping Labels Laser,Office Supplies,Labels,15280.3,10,6112.12,Home Office,East,"New York, New York City"
CA-2022-106165,2022-03-14,Samsung Galaxy S24,Technology,Phones,289545.5,6,-62045.82,Corporate,South,"North Carolina, Charlotte"
CA-2022-107135,2022-03-14,Standard Staples Box,Office Supplies,Fasteners,880.63,4,165.17,Consumer,West,"California, Los Angeles"
CA-2023-100588,2022-03-15,Samsung Galaxy S24,Technology,Phones,30485.9,1,4573.3,Consumer,East,"District of Columbia, Washington"
CA-2025-100809,2022-03-15,OnePlus 12,Technology,Phones,57049.22,1,8557.3,Consumer,Central,"Texas, Houston"
CA-2022-101037,2022-03-15,Security Tint Self-Seal Envelopes,Office Supplies,Envelopes,4174.9,8,1669.96,Consumer,West,"California, Los Angeles"
CA-2024-101261,2022-03-15,Canon ImageClass Copier,Technology,Copiers,344768.72,2,120668.72,Consumer,South,"Florida, Miami"
CA-2024-103589,2022-03-15,Fine Tip Fineliners,Office Supplies,Art,7869.23,10,2360.52,Corporate,South,"Georgia, Atlanta"
CA-2023-107508,2022-03-15,File Filing Cabinet 3-Drawer,Office Supplies,Storage,17908.08,1,2685.88,Consumer,South,"Georgia, Atlanta"
CA-2022-107555,2022-03-15,Keurig Coffee Maker,Office Supplies,Appliances,108654.47,4,9658.71,Corporate,East,"Pennsylvania, Philadelphia"
CA-2022-101916,2022-03-16,Heavy Duty Shelving Unit,Office Supplies,Storage,45552.89,4,6832.56,Consumer,Central,"Texas, Houston"
CA-2022-103760,2022-03-16,Standing Desk Wood,Furniture,Tables,26677.86,2,-29346.31,Consumer,South,"North Carolina, Charlotte"
CA-2022-107382,2022-03-16,Scanner & Document Digitizer,Technology,Machines,53092.61,2,2654.34,Consumer,Central,"Illinois, Chicago"
CA-2024-104920,2022-03-17,Compact Office Refrigerator,Office Supplies,Appliances,18909.89,1,-12102.23,Home Office,East,"District of Columbia, Washington"
CA-2024-104498,2022-03-18,Whiteboard Markers 12-Pack,Office Supplies,Art,2348.9,4,704.67,Home Office,South,"Tennessee, Nashville"
CA-2022-107380,2022-03-18,5-Shelf Oak Bookcase,Furniture,Bookcases,84452.5,4,6756.2,Consumer,South,"Florida, Miami"
CA-2025-101438,2022-03-20,Heavy Duty Shredder,Technology,Machines,51543.0,1,2577.15,Consumer,West,"Washington, Seattle"
CA-2024-103061,2022-03-20,Paper Clips Jumbo,Office Supplies,Fasteners,587.64,2,162.68,Corporate,West,"Oregon, Portland"
CA-2025-103253,2022-03-20,Whiteboard Markers 12-Pack,Office Supplies,Art,11397.56,4,3419.6,Corporate,South,"North Carolina, Charlotte"
CA-2025-103875,2022-03-20,Security Tint Self-Seal Envelopes,Office Supplies,Envelopes,745.34,2,185.92,Consumer,South,"North Carolina, Charlotte"
CA-2025-104169,2022-03-20,Ergonomic Office Chair,Furniture,Chairs,88502.9,4,10620.68,Consumer,Central,"Michigan, Detroit"
CA-2024-104301,2022-03-20,Logitech Wireless Mouse,Technology,Accessories,5365.12,5,-2683.39,Consumer,East,"District of Columbia, Washington"
CA-2024-104666,2022-03-20,Bubble Mailers Padded,Office Supplies,Envelopes,1633.44,4,233.23,Consumer,South,"Georgia, Atlanta"
CA-2023-102851,2022-03-21,Mesh Task Chair,Furniture,Chairs,51473.28,7,6176.86,Consumer,Central,"Michigan, Detroit"
CA-2025-105750,2022-03-21,Zipper Binder Portfolio,Office Supplies,Binders,905.53,1,319.55,Consumer,East,"District of Columbia, Washington"
CA-2022-106796,2022-03-21,OnePlus 12,Technology,Phones,193115.27,8,-0.0,Consumer,West,"Washington, Seattle"
CA-2023-106879,2022-03-21,Plastic Storage Bins 6-Pack,Office Supplies,Storage,65374.95,5,3631.25,Corporate,West,"California, San Francisco"
CA-2023-105226,2022-03-22,Keurig Coffee Maker,Office Supplies,Appliances,60445.58,3,2133.1,Consumer,East,"Pennsylvania, Philadelphia"
CA-2025-100598,2022-03-23,Conference Room Table,Furniture,Tables,75214.6,4,-37607.3,Consumer,West,"Washington, Seattle"
CA-2024-101160,2022-03-23,Fine Tip Fineliners,Office Supplies,Art,3403.83,2,1020.9,Consumer,East,"District of Columbia, Washington"
CA-2024-102586,2022-03-23,Leather Laptop Sleeve,Technology,Accessories,7724.81,1,1930.58,Consumer,South,"Georgia, Atlanta"
CA-2024-103206,2022-03-23,Google Pixel 8,Technology,Phones,430799.88,10,23933.05,Consumer,Central,"Texas, Houston"
CA-2022-103803,2022-03-23,Under-bed Storage Organizer,Office Supplies,Storage,16062.16,4,-1003.47,Home Office,South,"North Carolina, Charlotte"
CA-2024-105623,2022-03-23,LED Desk Lamp,Furniture,Furnishings,8256.84,3,-0.0,Corporate,South,"Georgia, Atlanta"
CA-2024-100517,2022-03-24,Executive Leather Chair,Furniture,Chairs,267320.59,10,-9435.44,Consumer,South,"North Carolina, Charlotte"
CA-2023-102153,2022-03-24,Brother Monochrome Copier,Technology,Copiers,92540.02,1,32389.09,Corporate,West,"Washington, Seattle"
CA-2023-102288,2022-03-24,Anti-Fatigue Floor Mat,Furniture,Furnishings,27488.77,3,5497.92,Consumer,Central,"Michigan, Detroit"
CA-2025-102742,2022-03-24,Plastic Storage Bins 6-Pack,Office Supplies,Storage,34505.59,2,5175.88,Consumer,East,"Pennsylvania, Philadelphia"
CA-2023-101265,2022-03-25,Recycled Printer Paper,Office Supplies,Paper,5094.54,2,2037.65,Home Office,West,"California, San Francisco"
CA-2025-105352,2022-03-25,Heavy Duty Shelving Unit,Office Supplies,Storage,24060.04,2,3608.84,Consumer,East,"New York, New York City"
CA-2022-107041,2022-03-26,OnePlus 12,Technology,Phones,33883.92,1,5082.92,Consumer,South,"North Carolina, Charlotte"
CA-2024-100889,2022-03-27,Ergonomic Office Chair,Furniture,Chairs,20237.06,1,2428.58,Consumer,South,"Florida, Miami"
CA-2022-103719,2022-03-27,Acrylic Paint Set,Office Supplies,Art,7757.18,4,2327.32,Home Office,East,"New York, New York City"
CA-2025-104595,2022-03-27,Keurig Coffee Maker,Office Supplies,Appliances,88497.92,10,3123.29,Corporate,Central,"Texas, Houston"
CA-2024-106189,2022-03-27,Executive Leather Chair,Furniture,Chairs,15185.68,2,1822.68,Consumer,East,"District of Columbia, Washington"
CA-2023-101516,2022-03-28,Security Tint Self-Seal Envelopes,Office Supplies,Envelopes,3394.7,2,1357.88,Corporate,Central,"Texas, Houston"
CA-2023-102142,2022-03-28,Catalog Envelopes 100-Count,Office Supplies,Envelopes,1020.9,2,340.3,Home Office,Central,"Illinois, Chicago"
CA-2023-104836,2022-03-28,3-Shelf Walnut Bookcase,Furniture,Bookcases,178699.0,8,-150107.16,Corporate,West,"Oregon, Portland"
CA-2022-102919,2022-03-29,Catalog Envelopes 100-Count,Office Supplies,Envelopes,877.31,1,292.16,Home Office,Central,"Michigan, Detroit"
CA-2022-102980,2022-03-29,Google Pixel 8,Technology,Phones,63461.8,1,9519.27,Corporate,East,"Massachusetts, Boston"
CA-2022-103315,2022-03-29,Colored Cardstock,Office Supplies,Paper,6413.41,2,2565.53,Consumer,West,"California, Los Angeles"
CA-2024-104506,2022-03-29,Standing Desk Wood,Furniture,Tables,65406.49,2,-3270.2,Consumer,East,"Massachusetts, Boston"
CA-2023-105383,2022-03-29,Standing Desk Wood,Furniture,Tables,154526.08,4,-36358.98,Consumer,East,"New York, New York City"
CA-2025-105815,2022-03-29,Label Printer XL,Technology,Machines,222671.57,2,11133.62,Corporate,East,"Massachusetts, Boston"
CA-2025-100055,2022-03-31,Wall Clock Brushed Nickel,Furniture,Furnishings,3374.78,3,674.79,Consumer,South,"Tennessee, Nashville"
CA-2024-101062,2022-03-31,Paper Clips Jumbo,Office Supplies,Fasteners,526.22,1,98.77,Consumer,South,"Florida, Miami"
CA-2025-103187,2022-03-31,LED Desk Lamp,Furniture,Furnishings,6210.06,1,0.83,Corporate,West,"Washington, Seattle"
CA-2023-106082,2022-03-31,Colored Cardstock,Office Supplies,Paper,5461.4,2,2184.56,Corporate,East,"Pennsylvania, Philadelphia"
CA-2024-100863,2022-04-01,Mesh Task Chair,Furniture,Chairs,53803.09,2,6456.57,Consumer,South,"Georgia, Atlanta"
CA-2023-102423,2022-04-01,Whiteboard Markers 12-Pack,Office Supplies,Art,2470.08,1,0.0,Corporate,South,"Florida, Miami"
CA-2023-100533,2022-04-02,Sketching Colored Pencils,Office Supplies,Art,3859.5,2,1157.85,Home Office,Central,"Texas, Houston"
CA-2025-102743,2022-04-02,Premium Copy Paper Letter,Office Supplies,Paper,3947.48,5,1316.38,Corporate,East,"Pennsylvania, Philadelphia"
